customer_id,age,income,employment_length,loan_amount,loan_term,interest_rate,credit_score,dti_ratio,existing_loans,previous_defaults,employment_type,education,marital_status,loan_purpose,loan_default
CUST-005681,31,175116.90,13,50693.45,12,19.58,464,0.2226,3,0,SELF_EMPLOYED,MASTERS,DIVORCED,EDUCATION,1
CUST-005682,65,197946.25,29,8513.19,36,20.08,620,0.4220,4,0,SALARIED,BACHELORS,MARRIED,EDUCATION,1
CUST-005683,57,110961.61,19,40495.16,60,18.21,731,0.0850,4,0,SELF_EMPLOYED,PHD,SINGLE,HOME,0
CUST-005684,63,56682.70,23,47386.77,48,13.36,567,0.5356,0,3,SALARIED,PHD,DIVORCED,EDUCATION,1
CUST-005685,67,111232.32,11,36480.57,24,10.49,805,0.2514,1,0,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,BUSINESS,0
CUST-005686,67,52094.67,25,46761.88,36,14.56,405,0.2631,3,0,UNEMPLOYED,PHD,DIVORCED,BUSINESS,1
CUST-005687,23,138455.25,5,20531.90,48,18.94,625,0.1791,2,0,RETIRED,HIGH_SCHOOL,SINGLE,AUTO,1
CUST-005688,34,110929.80,16,72147.37,48,9.88,782,0.3267,5,0,RETIRED,PHD,DIVORCED,AUTO,0
CUST-005689,52,139193.85,6,52924.20,60,18.01,475,0.0965,1,1,SALARIED,MASTERS,SINGLE,EDUCATION,1
CUST-005690,67,127667.19,1,35562.72,24,5.53,450,0.0963,3,0,SALARIED,BACHELORS,MARRIED,HOME,0
CUST-005691,70,142036.62,17,34290.48,24,10.10,825,0.5717,3,2,SELF_EMPLOYED,PHD,SINGLE,EDUCATION,1
CUST-005692,42,151167.06,1,11187.46,12,24.73,653,0.6650,3,0,UNEMPLOYED,BACHELORS,DIVORCED,HOME,0
CUST-005693,44,55513.24,26,33726.16,60,7.01,817,0.1832,0,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,AUTO,1
CUST-005694,54,96382.11,23,6806.06,48,23.32,422,0.4107,2,1,RETIRED,BACHELORS,SINGLE,HOME,0
CUST-005695,24,?,6,47474.89,36,11.63,465,0.4943,6,0,RETIRED,HIGH_SCHOOL,MARRIED,EDUCATION,0
CUST-005696,46,69201.07,1,21066.67,12,17.09,530,0.6155,5,0,RETIRED,MASTERS,MARRIED,AUTO,0
CUST-005697,22,136000.29,1,37422.81,12,13.64,695,0.6641,3,3,UNEMPLOYED,PHD,DIVORCED,BUSINESS,0
CUST-005698,58,79910.17,19,81972.93,60,11.59,369,0.4431,4,1,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,PERSONAL,1
CUST-005699,26,135268.35,4,59685.75,12,16.23,633,0.4436,0,0,UNEMPLOYED,BACHELORS,MARRIED,HOME,0
CUST-005700,30,98009.97,0,15332.24,36,7.03,502,0.4610,2,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,EDUCATION,0
CUST-005701,68,69229.46,1,62672.65,24,19.56,617,0.3409,6,0,SELF_EMPLOYED,MASTERS,DIVORCED,AUTO,0
CUST-005702,45,170776.61,27,38203.41,24,11.03,617,0.6700,0,0,SALARIED,MASTERS,DIVORCED,HOME,0
CUST-005703,57,43363.92,32,6237.73,48,23.44,?,0.5614,2,0,RETIRED,PHD,SINGLE,EDUCATION,1
CUST-005704,64,196220.47,16,25102.67,48,19.50,735,0.1125,0,3,SALARIED,HIGH_SCHOOL,SINGLE,AUTO,1
CUST-005705,37,190125.28,19,87368.75,12,6.66,691,0.4455,0,0,RETIRED,PHD,DIVORCED,AUTO,0
CUST-005706,50,184453.47,29,58215.98,24,5.43,817,0.3564,3,0,UNEMPLOYED,PHD,DIVORCED,BUSINESS,0
CUST-005707,43,191209.32,25,83232.18,24,17.46,642,0.1847,6,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,HOME,0
CUST-005708,23,150497.60,4,71130.47,12,6.02,580,0.4526,6,0,RETIRED,BACHELORS,SINGLE,AUTO,0
CUST-005709,68,80459.83,?,34276.24,12,11.96,677,0.5748,5,0,UNEMPLOYED,PHD,DIVORCED,HOME,1
CUST-005710,59,156259.72,3,82930.24,12,8.55,556,0.1550,6,0,UNEMPLOYED,PHD,DIVORCED,AUTO,0
CUST-005711,64,187412.63,15,63383.42,24,11.90,532,0.2013,0,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,BUSINESS,0
CUST-005712,34,60155.08,5,36179.70,12,22.58,706,0.5135,2,1,UNEMPLOYED,BACHELORS,SINGLE,BUSINESS,1
CUST-005713,28,105000.35,10,35214.85,24,12.93,514,0.1043,1,0,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,BUSINESS,0
CUST-005714,23,43030.97,5,73118.44,60,5.36,662,0.1393,2,0,RETIRED,MASTERS,MARRIED,EDUCATION,0
CUST-005715,30,142804.43,4,65863.52,36,11.44,715,0.1622,3,0,SELF_EMPLOYED,BACHELORS,MARRIED,EDUCATION,0
CUST-005716,41,178472.30,14,82503.18,60,24.61,524,0.3071,0,0,RETIRED,PHD,MARRIED,EDUCATION,1
CUST-005717,33,197113.42,15,6670.24,36,16.13,489,0.2422,0,0,SELF_EMPLOYED,MASTERS,SINGLE,PERSONAL,0
CUST-005718,69,?,1,87230.75,12,22.01,636,0.3519,6,3,SELF_EMPLOYED,BACHELORS,MARRIED,PERSONAL,1
CUST-005719,66,20853.13,30,34228.92,36,6.07,364,0.3061,3,0,SELF_EMPLOYED,PHD,MARRIED,EDUCATION,0
CUST-005720,55,122944.01,25,39822.57,24,20.61,300,0.1320,5,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,AUTO,1
CUST-005721,51,143605.50,18,55255.90,12,8.24,537,0.2708,6,3,SALARIED,BACHELORS,MARRIED,HOME,0
CUST-005722,64,63126.67,8,82976.50,12,12.43,776,0.1790,3,0,SELF_EMPLOYED,PHD,MARRIED,EDUCATION,1
CUST-005723,41,100144.71,11,50943.91,60,18.28,435,0.3576,5,0,RETIRED,PHD,SINGLE,HOME,0
CUST-005724,39,73321.03,11,45308.31,60,24.06,422,0.5761,0,0,SALARIED,BACHELORS,SINGLE,PERSONAL,1
CUST-005725,48,101587.64,19,3878.60,36,6.39,465,0.4268,6,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,PERSONAL,0
CUST-005726,57,142027.83,20,62828.60,48,21.44,838,0.6368,6,0,SELF_EMPLOYED,MASTERS,SINGLE,BUSINESS,0
CUST-005727,68,173189.48,10,53998.13,36,14.75,611,0.6201,0,0,UNEMPLOYED,PHD,SINGLE,HOME,1
CUST-005728,69,133181.77,0,13520.51,12,22.50,705,0.3784,6,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,HOME,0
CUST-005729,48,108206.60,23,76056.28,12,24.29,576,0.2101,0,0,SELF_EMPLOYED,PHD,DIVORCED,HOME,1
CUST-005730,63,?,23,36639.18,24,6.92,369,0.6743,4,0,SALARIED,BACHELORS,DIVORCED,PERSONAL,1
CUST-005731,55,61365.37,26,28986.81,36,11.52,?,0.1175,3,0,RETIRED,BACHELORS,MARRIED,HOME,0
CUST-005732,24,154751.88,6,56259.83,48,21.31,569,0.4812,6,0,RETIRED,HIGH_SCHOOL,MARRIED,HOME,1
CUST-005733,33,84232.55,15,24140.28,12,11.27,622,0.1530,4,0,RETIRED,HIGH_SCHOOL,MARRIED,AUTO,0
CUST-005734,56,189199.51,33,80344.29,36,22.31,336,0.3889,3,0,UNEMPLOYED,BACHELORS,SINGLE,HOME,0
CUST-005735,47,56529.60,13,12984.06,48,7.65,691,0.3770,6,0,RETIRED,BACHELORS,MARRIED,BUSINESS,0
CUST-005736,38,143116.65,20,66444.08,60,12.26,420,0.6012,1,0,SELF_EMPLOYED,BACHELORS,SINGLE,PERSONAL,0
CUST-005737,67,71885.97,12,22681.11,48,7.74,326,0.4704,1,0,SALARIED,BACHELORS,SINGLE,AUTO,1
CUST-005738,69,182258.17,26,41907.79,60,5.19,738,0.2802,5,0,SALARIED,PHD,SINGLE,AUTO,0
CUST-005739,43,113689.99,18,68973.19,48,12.03,399,0.6967,1,0,RETIRED,BACHELORS,DIVORCED,PERSONAL,1
CUST-005740,53,196212.53,9,89984.14,24,22.51,576,0.2095,6,2,SALARIED,PHD,SINGLE,PERSONAL,1
CUST-005741,48,?,6,86910.34,48,5.16,765,0.6487,6,0,SALARIED,PHD,MARRIED,HOME,1
CUST-005742,33,100664.52,4,25133.14,48,13.51,570,0.1673,4,0,SALARIED,BACHELORS,SINGLE,EDUCATION,0
CUST-005743,29,168421.73,11,11918.45,24,12.53,565,0.4415,4,3,SELF_EMPLOYED,PHD,DIVORCED,AUTO,1
CUST-005744,54,101551.01,26,8826.95,12,23.57,691,0.4763,1,0,SALARIED,PHD,DIVORCED,HOME,1
CUST-005745,21,125145.06,3,63962.28,12,18.89,421,0.2583,0,0,SELF_EMPLOYED,MASTERS,MARRIED,BUSINESS,1
CUST-005746,26,101401.60,6,79848.72,60,22.96,406,0.1907,0,3,SELF_EMPLOYED,PHD,DIVORCED,HOME,1
CUST-005747,38,136482.15,12,14902.29,48,10.52,338,0.0632,5,0,UNEMPLOYED,BACHELORS,DIVORCED,AUTO,1
CUST-005748,37,160551.72,19,18088.23,12,11.00,814,0.5525,2,0,SALARIED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-005749,27,28482.45,9,30338.62,48,17.08,324,0.2895,3,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,AUTO,0
CUST-005750,69,89214.71,30,55270.98,36,17.25,461,0.1384,4,0,RETIRED,PHD,MARRIED,PERSONAL,1
CUST-005751,35,100390.18,17,6619.72,48,8.37,655,0.2665,6,1,SELF_EMPLOYED,MASTERS,SINGLE,EDUCATION,1
CUST-005752,59,51798.43,31,73373.10,12,5.12,650,0.4945,4,3,RETIRED,PHD,SINGLE,EDUCATION,1
CUST-005753,36,171322.00,2,43912.20,24,21.68,411,0.6814,0,3,RETIRED,HIGH_SCHOOL,SINGLE,PERSONAL,1
CUST-005754,70,97722.53,20,65586.67,48,20.87,702,0.2708,4,0,RETIRED,BACHELORS,MARRIED,BUSINESS,1
CUST-005755,68,178982.73,31,58308.15,60,18.42,823,0.5984,0,0,UNEMPLOYED,BACHELORS,SINGLE,BUSINESS,1
CUST-005756,48,159441.09,27,3420.98,48,19.73,783,0.1127,2,0,SALARIED,MASTERS,SINGLE,BUSINESS,0
CUST-005757,68,100107.54,9,49254.59,48,7.84,825,0.6915,1,2,RETIRED,MASTERS,MARRIED,EDUCATION,1
CUST-005758,55,88430.92,8,89003.83,24,16.04,392,0.5199,3,1,SELF_EMPLOYED,HIGH_SCHOOL,DIVORCED,BUSINESS,1
CUST-005759,68,162876.77,9,62980.57,48,14.70,743,0.5972,1,0,UNEMPLOYED,BACHELORS,MARRIED,EDUCATION,0
CUST-005760,49,142943.51,4,81430.36,24,11.30,438,0.3303,2,2,RETIRED,HIGH_SCHOOL,SINGLE,HOME,1
CUST-005761,70,166065.68,24,87596.99,36,15.11,762,0.2612,0,0,RETIRED,MASTERS,SINGLE,PERSONAL,0
CUST-005762,21,98010.22,?,4471.36,36,21.63,336,0.5729,0,0,SALARIED,PHD,SINGLE,AUTO,0
CUST-005763,26,57697.68,1,5565.45,24,8.97,524,0.0842,5,2,SELF_EMPLOYED,PHD,SINGLE,AUTO,1
CUST-005764,21,93843.91,0,57001.83,48,14.02,763,0.0555,4,0,SALARIED,HIGH_SCHOOL,SINGLE,PERSONAL,0
CUST-005765,68,22093.00,33,84859.18,24,12.88,754,0.4216,0,2,SELF_EMPLOYED,PHD,SINGLE,EDUCATION,1
CUST-005766,30,48621.87,2,38345.48,48,10.90,462,0.0653,5,0,SALARIED,BACHELORS,SINGLE,BUSINESS,0
CUST-005767,24,117318.24,6,8650.07,48,14.99,537,0.2249,0,0,RETIRED,MASTERS,DIVORCED,AUTO,0
CUST-005768,41,179079.69,19,9158.47,12,8.54,475,0.1493,3,0,RETIRED,HIGH_SCHOOL,MARRIED,EDUCATION,1
CUST-005769,59,53212.27,28,76557.16,36,17.16,805,0.4239,0,0,SELF_EMPLOYED,PHD,DIVORCED,BUSINESS,0
CUST-005770,22,188215.41,4,37337.84,36,18.54,570,0.6574,2,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,BUSINESS,1
CUST-005771,52,195824.52,30,39694.22,12,7.10,704,0.2279,6,0,UNEMPLOYED,MASTERS,DIVORCED,BUSINESS,0
CUST-005772,25,129806.35,2,4567.49,48,11.76,365,0.1730,1,0,UNEMPLOYED,BACHELORS,SINGLE,HOME,0
CUST-005773,44,41155.21,26,44722.59,36,22.50,722,0.3994,5,0,SALARIED,MASTERS,DIVORCED,HOME,1
CUST-005774,69,195063.53,7,7987.78,48,23.50,432,0.5037,5,3,RETIRED,MASTERS,SINGLE,EDUCATION,1
CUST-005775,67,70468.79,29,18482.24,24,5.69,325,0.4664,1,0,UNEMPLOYED,MASTERS,MARRIED,PERSONAL,0
CUST-005776,69,108523.58,6,56263.18,48,14.35,747,0.6617,1,2,SALARIED,HIGH_SCHOOL,DIVORCED,EDUCATION,1
CUST-005777,70,22416.72,12,36605.84,12,10.29,441,0.2133,2,0,SALARIED,BACHELORS,DIVORCED,HOME,0
CUST-005778,50,192014.41,16,30229.74,60,16.55,598,0.5612,3,0,RETIRED,PHD,DIVORCED,HOME,0
CUST-005779,26,85797.80,8,33467.31,24,13.62,648,0.1627,2,0,RETIRED,MASTERS,MARRIED,BUSINESS,0
CUST-005780,54,74226.71,28,54647.46,24,11.94,369,0.3402,2,0,SELF_EMPLOYED,PHD,DIVORCED,EDUCATION,1
CUST-005781,39,72061.02,3,89959.74,36,18.18,496,0.4187,5,0,RETIRED,MASTERS,MARRIED,HOME,1
CUST-005782,45,73067.58,5,31358.82,12,10.60,355,0.5378,6,0,SALARIED,BACHELORS,SINGLE,AUTO,0
CUST-005783,56,118254.81,5,83256.43,36,5.37,403,0.0787,4,0,SALARIED,PHD,SINGLE,PERSONAL,0
CUST-005784,24,108330.39,6,80400.69,12,21.55,561,0.5787,4,0,UNEMPLOYED,HIGH_SCHOOL,MARRIED,EDUCATION,0
CUST-005785,47,121160.70,21,29120.01,36,8.20,830,0.1523,0,0,RETIRED,PHD,MARRIED,PERSONAL,0
CUST-005786,70,144067.44,25,49030.51,12,8.20,696,0.4862,2,0,SALARIED,HIGH_SCHOOL,SINGLE,PERSONAL,0
CUST-005787,58,54551.36,29,76546.73,12,20.47,662,0.3229,0,0,SALARIED,HIGH_SCHOOL,MARRIED,AUTO,0
CUST-005788,47,172353.27,28,88678.61,12,19.71,801,0.0903,1,0,SELF_EMPLOYED,PHD,DIVORCED,HOME,1
CUST-005789,30,68645.27,12,18561.98,36,15.21,806,0.2231,0,0,SELF_EMPLOYED,MASTERS,SINGLE,PERSONAL,0
CUST-005790,69,20109.42,13,33859.27,48,21.74,504,0.0891,2,0,RETIRED,PHD,SINGLE,BUSINESS,0
CUST-005791,54,97222.90,12,71349.50,48,6.49,813,0.4322,3,0,RETIRED,BACHELORS,DIVORCED,BUSINESS,0
CUST-005792,66,49896.85,4,76950.11,60,21.64,614,0.2509,2,0,UNEMPLOYED,BACHELORS,MARRIED,BUSINESS,1
CUST-005793,66,182188.78,9,44770.69,24,6.11,565,0.6342,2,0,SALARIED,MASTERS,SINGLE,AUTO,1
CUST-005794,49,159243.43,25,40050.61,24,11.90,537,0.1268,5,0,RETIRED,PHD,DIVORCED,HOME,1
CUST-005795,32,156348.94,?,4187.37,36,21.12,505,0.5905,3,0,RETIRED,BACHELORS,MARRIED,EDUCATION,1
CUST-005796,51,132833.51,12,42221.37,36,20.73,444,0.4917,1,0,RETIRED,PHD,DIVORCED,PERSONAL,1
CUST-005797,59,42729.01,?,88627.26,12,10.51,548,0.2246,4,1,UNEMPLOYED,BACHELORS,SINGLE,BUSINESS,1
CUST-005798,57,181647.48,10,76622.18,12,6.39,360,0.1013,1,0,RETIRED,PHD,DIVORCED,HOME,0
CUST-005799,63,52789.54,29,14669.22,48,9.94,665,0.6563,1,0,SELF_EMPLOYED,PHD,DIVORCED,AUTO,1
CUST-005800,70,69121.44,22,31944.53,60,8.48,500,0.2969,1,0,SALARIED,BACHELORS,SINGLE,EDUCATION,0
CUST-005801,22,73175.50,1,52765.91,36,19.68,699,0.3553,5,0,SALARIED,BACHELORS,DIVORCED,EDUCATION,1
CUST-005802,28,85981.70,9,82098.94,12,17.29,838,0.6220,6,0,RETIRED,BACHELORS,DIVORCED,PERSONAL,0
CUST-005803,64,191332.85,22,22554.07,24,23.70,718,0.1661,1,0,SALARIED,MASTERS,DIVORCED,PERSONAL,0
CUST-005804,38,127218.15,20,31003.70,36,15.58,655,0.1455,0,0,UNEMPLOYED,MASTERS,SINGLE,EDUCATION,1
CUST-005805,45,77910.05,12,89536.59,60,19.54,800,0.5577,4,0,SELF_EMPLOYED,MASTERS,SINGLE,BUSINESS,1
CUST-005806,41,176670.92,16,81852.36,12,22.04,346,0.1002,4,0,SALARIED,PHD,DIVORCED,HOME,0
CUST-005807,41,125277.37,23,60731.43,60,20.03,474,0.1762,6,0,RETIRED,PHD,DIVORCED,PERSONAL,0
CUST-005808,42,56003.47,14,79418.70,48,9.30,306,0.0781,6,0,SELF_EMPLOYED,PHD,MARRIED,BUSINESS,0
CUST-005809,44,33543.76,26,87544.76,60,22.93,603,0.2508,4,0,RETIRED,PHD,SINGLE,PERSONAL,0
CUST-005810,59,69709.39,7,17029.27,60,15.20,377,0.2174,3,3,RETIRED,HIGH_SCHOOL,DIVORCED,EDUCATION,1
CUST-005811,68,147284.28,32,56789.35,48,9.75,490,0.3278,2,3,SALARIED,BACHELORS,DIVORCED,AUTO,0
CUST-005812,43,77920.47,23,38408.21,36,7.17,604,0.2998,4,0,RETIRED,PHD,DIVORCED,EDUCATION,0
CUST-005813,56,91882.88,31,15994.85,24,24.98,617,0.2438,1,0,SELF_EMPLOYED,PHD,DIVORCED,BUSINESS,1
CUST-005814,30,176302.79,7,32495.34,60,7.39,528,0.1581,1,0,UNEMPLOYED,MASTERS,MARRIED,EDUCATION,0
CUST-005815,55,103973.63,18,36217.35,48,13.12,441,0.5618,4,0,SELF_EMPLOYED,PHD,MARRIED,AUTO,1
CUST-005816,24,95591.76,4,12392.66,48,9.04,385,0.5313,1,0,RETIRED,BACHELORS,MARRIED,AUTO,0
CUST-005817,49,74989.76,3,80062.38,48,15.85,585,0.3458,5,0,RETIRED,PHD,SINGLE,BUSINESS,0
CUST-005818,46,48104.54,28,54386.58,12,13.49,479,0.2102,4,2,SALARIED,PHD,DIVORCED,HOME,1
CUST-005819,29,123457.60,11,26613.53,60,10.68,379,0.5166,5,0,RETIRED,MASTERS,MARRIED,AUTO,1
CUST-005820,55,86687.59,31,70735.57,36,10.85,757,0.5824,2,0,RETIRED,MASTERS,DIVORCED,BUSINESS,0
CUST-005821,50,66858.06,28,69384.58,36,24.33,527,0.5150,5,0,RETIRED,MASTERS,MARRIED,EDUCATION,1
CUST-005822,21,111861.88,3,87557.30,48,18.32,395,0.2204,6,1,UNEMPLOYED,BACHELORS,DIVORCED,BUSINESS,1
CUST-005823,25,40981.22,?,73277.44,24,20.52,515,0.1623,4,2,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,HOME,1
CUST-005824,63,177126.04,14,31322.35,24,7.96,554,0.3383,4,0,UNEMPLOYED,PHD,DIVORCED,PERSONAL,1
CUST-005825,25,66284.98,7,41049.80,12,9.97,434,0.2246,2,0,SALARIED,BACHELORS,DIVORCED,EDUCATION,0
CUST-005826,55,27903.33,12,53463.13,12,19.03,467,0.1664,4,0,UNEMPLOYED,BACHELORS,DIVORCED,PERSONAL,1
CUST-005827,27,?,8,56886.74,24,18.80,615,0.5073,0,0,SELF_EMPLOYED,PHD,DIVORCED,HOME,1
CUST-005828,41,159358.33,21,56829.97,36,16.46,589,0.4844,1,0,UNEMPLOYED,PHD,DIVORCED,PERSONAL,0
CUST-005829,45,98372.73,25,61175.00,60,12.90,341,0.5288,5,0,SELF_EMPLOYED,BACHELORS,SINGLE,EDUCATION,0
CUST-005830,48,31114.88,14,15574.76,36,23.96,575,0.3557,5,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-005831,34,199786.34,16,30155.47,24,11.83,816,0.1745,2,2,UNEMPLOYED,BACHELORS,DIVORCED,AUTO,0
CUST-005832,58,169822.49,33,69426.62,60,20.79,421,0.5359,3,0,RETIRED,PHD,MARRIED,PERSONAL,0
CUST-005833,41,27195.39,23,20711.99,60,21.06,542,0.3917,5,0,SELF_EMPLOYED,PHD,SINGLE,HOME,1
CUST-005834,59,196903.28,15,59848.07,12,7.01,353,0.0935,0,0,SELF_EMPLOYED,HIGH_SCHOOL,SINGLE,BUSINESS,0
CUST-005835,42,73554.55,24,63852.97,60,5.49,608,0.1870,4,0,RETIRED,BACHELORS,DIVORCED,BUSINESS,0
CUST-005836,25,97187.64,7,81504.14,60,16.26,625,0.1822,0,3,SALARIED,BACHELORS,MARRIED,HOME,1
CUST-005837,39,50993.43,?,63359.28,60,19.85,341,0.4088,2,0,SELF_EMPLOYED,PHD,SINGLE,PERSONAL,0
CUST-005838,33,185875.22,15,49592.91,36,21.39,535,0.1416,5,2,SALARIED,PHD,MARRIED,AUTO,1
CUST-005839,36,127086.64,18,78176.88,24,6.36,520,0.2738,2,0,SELF_EMPLOYED,BACHELORS,DIVORCED,EDUCATION,1
CUST-005840,35,87308.27,16,58239.08,24,7.19,503,0.5583,4,0,RETIRED,HIGH_SCHOOL,SINGLE,AUTO,1
CUST-005841,34,50399.41,16,17042.37,60,20.08,438,0.3298,3,0,SELF_EMPLOYED,PHD,SINGLE,HOME,1
CUST-005842,35,85090.34,14,55686.67,36,11.94,653,0.6840,5,0,RETIRED,MASTERS,SINGLE,PERSONAL,1
CUST-005843,33,162206.26,9,59207.55,12,18.38,710,0.1282,2,0,RETIRED,MASTERS,SINGLE,HOME,1
CUST-005844,38,115802.45,20,56357.82,48,20.35,504,0.3780,1,0,SELF_EMPLOYED,BACHELORS,SINGLE,AUTO,1
CUST-005845,51,96679.34,32,80458.50,24,5.14,709,0.5770,1,0,RETIRED,MASTERS,SINGLE,AUTO,0
CUST-005846,67,85570.45,25,65436.93,60,10.97,478,0.4881,2,0,UNEMPLOYED,BACHELORS,MARRIED,AUTO,0
CUST-005847,21,69734.01,3,3793.52,60,15.95,509,0.4544,0,0,UNEMPLOYED,BACHELORS,DIVORCED,HOME,1
CUST-005848,53,25466.09,24,4517.35,12,15.26,373,0.2832,6,0,SALARIED,MASTERS,SINGLE,BUSINESS,0
CUST-005849,64,50720.25,22,83604.70,60,19.65,326,0.0586,1,2,UNEMPLOYED,BACHELORS,MARRIED,AUTO,1
CUST-005850,33,104436.82,4,80713.60,24,15.33,622,0.2915,0,0,UNEMPLOYED,MASTERS,MARRIED,PERSONAL,1
CUST-005851,55,144052.75,28,41346.01,12,12.73,824,0.3948,5,2,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,EDUCATION,1
CUST-005852,61,58862.67,23,68752.35,60,5.17,427,0.5647,2,0,RETIRED,BACHELORS,DIVORCED,BUSINESS,0
CUST-005853,53,147014.21,0,18271.92,24,20.68,489,0.4133,0,0,SELF_EMPLOYED,BACHELORS,SINGLE,EDUCATION,1
CUST-005854,33,120112.52,15,18008.33,24,21.68,540,0.1342,0,0,UNEMPLOYED,MASTERS,MARRIED,BUSINESS,0
CUST-005855,24,77260.52,6,88786.62,48,12.44,596,0.1420,0,0,RETIRED,BACHELORS,SINGLE,BUSINESS,1
CUST-005856,69,66510.87,28,11384.15,60,10.43,409,0.5761,5,0,SALARIED,HIGH_SCHOOL,DIVORCED,PERSONAL,0
CUST-005857,38,119944.80,20,11956.84,24,18.09,389,0.1721,3,0,RETIRED,BACHELORS,DIVORCED,PERSONAL,0
CUST-005858,23,63954.18,5,76943.37,24,5.61,469,0.1683,1,0,RETIRED,BACHELORS,SINGLE,PERSONAL,1
CUST-005859,46,195430.57,4,62350.95,24,19.97,440,0.6631,0,0,RETIRED,HIGH_SCHOOL,DIVORCED,EDUCATION,1
CUST-005860,70,139992.45,27,56145.99,24,23.86,570,0.4675,6,0,SALARIED,PHD,SINGLE,BUSINESS,0
CUST-005861,39,170899.77,15,77405.37,48,20.23,595,0.5000,0,0,SALARIED,PHD,SINGLE,BUSINESS,1
CUST-005862,63,81636.95,7,10803.87,36,22.98,399,0.1274,3,0,UNEMPLOYED,HIGH_SCHOOL,DIVORCED,HOME,1
CUST-005863,40,156298.76,22,4610.36,12,11.78,547,0.3351,6,0,SALARIED,BACHELORS,MARRIED,HOME,0
CUST-005864,29,38162.60,11,71744.76,36,16.32,801,0.2712,0,0,RETIRED,PHD,SINGLE,EDUCATION,0
CUST-005865,53,54747.59,12,60874.16,36,8.96,327,0.5053,1,0,SALARIED,MASTERS,MARRIED,AUTO,0
CUST-005866,24,18256.46,6,14504.72,36,7.41,650,0.4307,4,0,UNEMPLOYED,HIGH_SCHOOL,SINGLE,AUTO,0
CUST-005867,33,156433.28,15,45191.54,24,15.61,390,0.0945,3,3,RETIRED,BACHELORS,SINGLE,PERSONAL,1
CUST-005868,69,92157.91,5,50214.81,60,5.10,740,0.5676,2,0,RETIRED,PHD,DIVORCED,HOME,0
CUST-005869,24,151904.33,6,65612.29,60,18.74,605,0.3700,2,0,SELF_EMPLOYED,BACHELORS,SINGLE,BUSINESS,1
CUST-005870,33,37383.45,15,27698.90,12,7.17,582,0.2443,3,0,SALARIED,HIGH_SCHOOL,SINGLE,AUTO,1
CUST-005871,22,166688.50,4,59080.65,36,11.31,342,0.4885,5,0,SALARIED,BACHELORS,SINGLE,HOME,0
CUST-005872,44,65949.51,11,71906.90,60,18.70,461,0.0760,1,0,SALARIED,BACHELORS,MARRIED,HOME,1
CUST-005873,29,167404.55,2,81592.51,24,21.32,448,0.6681,0,2,RETIRED,MASTERS,SINGLE,PERSONAL,1
CUST-005874,69,97186.74,14,66048.56,48,24.72,332,0.3332,5,0,RETIRED,PHD,DIVORCED,EDUCATION,0
CUST-005875,31,121512.52,1,12562.07,12,14.19,373,0.2948,1,0,RETIRED,PHD,SINGLE,EDUCATION,0
CUST-005876,53,172180.12,3,28608.89,24,12.44,305,0.3821,6,0,UNEMPLOYED,BACHELORS,SINGLE,HOME,0
CUST-005877,39,156243.90,16,43365.09,48,18.57,350,0.4190,4,0,SELF_EMPLOYED,MASTERS,DIVORCED,HOME,1
CUST-005878,54,125209.72,28,83036.04,12,12.03,445,0.1205,2,2,UNEMPLOYED,HIGH_SCHOOL,MARRIED,BUSINESS,0
CUST-005879,43,112193.67,2,39262.69,24,20.96,651,0.6834,6,3,SELF_EMPLOYED,MASTERS,DIVORCED,HOME,1
CUST-005880,62,81089.50,28,75629.60,36,7.13,418,0.4911,6,0,SELF_EMPLOYED,HIGH_SCHOOL,MARRIED,PERSONAL,1
CUST-005881,38,56346.70,20,69214.99,36,7.05,627,0.4790,4,0,SALARIED,HIGH_SCHOOL,MARRIED,PERSONAL,0
CUST-005882,24,73315.27,5,62619.44,36,10.91,696,0.3054,2,0,RETIRED,BACHELORS,SINGLE,PERSONAL,0
CUST-005883,51,152100.19,18,37460.69,60,23.48,614,0.5401,5,0,SELF_EMPLOYED,PHD,SINGLE,PERSONAL,1
CUST-005884,23,143944.43,5,50207.35,60,6.88,829,0.4269,0,0,SALARIED,PHD,MARRIED,AUTO,0
CUST-005885,59,26183.17,16,7475.44,36,7.48,451,0.4242,4,0,RETIRED,BACHELORS,MARRIED,EDUCATION,1
CUST-005886,21,185183.83,3,8500.65,36,18.30,739,0.5878,6,0,SALARIED,PHD,DIVORCED,BUSINESS,1
